event-id,timestamp,location-long,location-lat,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier
9924975665,23-02-2016 03:30,92.94187913,26.95436103,Buceros bicornis,GH3Br,4_godfather
9924975666,23-02-2016 03:45,92.9412413,26.95453883,Buceros bicornis,GH3Br,4_godfather
9924975667,23-02-2016 04:00,92.9420426,26.95415927,Buceros bicornis,GH3Br,4_godfather
9924975668,23-02-2016 04:15,92.94200287,26.95410947,Buceros bicornis,GH3Br,4_godfather
9924975669,23-02-2016 04:30,92.9401365,26.9537027,Buceros bicornis,GH3Br,4_godfather
9924975670,23-02-2016 04:45,92.9401028,26.95369583,Buceros bicornis,GH3Br,4_godfather
9924975671,23-02-2016 05:00,92.94065403,26.95313257,Buceros bicornis,GH3Br,4_godfather
9924975672,23-02-2016 05:15,92.94087127,26.95328253,Buceros bicornis,GH3Br,4_godfather
9924975673,23-02-2016 05:30,92.94048773,26.9532321,Buceros bicornis,GH3Br,4_godfather
9924975674,23-02-2016 05:45,92.9405116,26.9531885,Buceros bicornis,GH3Br,4_godfather
9924975675,23-02-2016 06:00,92.94072727,26.95319293,Buceros bicornis,GH3Br,4_godfather
9924975676,23-02-2016 06:15,92.94061567,26.9532242,Buceros bicornis,GH3Br,4_godfather
9924975677,23-02-2016 06:30,92.94067117,26.95322123,Buceros bicornis,GH3Br,4_godfather
9924975678,23-02-2016 06:45,92.94067933,26.95324857,Buceros bicornis,GH3Br,4_godfather
9924975679,23-02-2016 07:00,92.94062467,26.95322593,Buceros bicornis,GH3Br,4_godfather
9924975680,23-02-2016 07:15,92.94065383,26.95286287,Buceros bicornis,GH3Br,4_godfather
9924975681,23-02-2016 07:30,92.94062973,26.95281753,Buceros bicornis,GH3Br,4_godfather
9924975682,23-02-2016 07:45,92.94054583,26.95275677,Buceros bicornis,GH3Br,4_godfather
9924975683,23-02-2016 08:00,92.94046017,26.95273147,Buceros bicornis,GH3Br,4_godfather
9924975684,23-02-2016 08:15,92.93809013,26.95520073,Buceros bicornis,GH3Br,4_godfather
9924975685,23-02-2016 08:30,92.93984047,26.95540937,Buceros bicornis,GH3Br,4_godfather
9924975686,23-02-2016 08:45,92.94245077,26.95370177,Buceros bicornis,GH3Br,4_godfather
9924975687,23-02-2016 09:00,92.94137637,26.95490427,Buceros bicornis,GH3Br,4_godfather
9924975688,23-02-2016 09:15,92.94185157,26.95542287,Buceros bicornis,GH3Br,4_godfather
9924975689,23-02-2016 09:30,92.94250113,26.95565677,Buceros bicornis,GH3Br,4_godfather
9924975690,23-02-2016 09:45,92.9421407,26.95553455,Buceros bicornis,GH3Br,4_godfather
9924975691,23-02-2016 10:00,92.94213893,26.95590777,Buceros bicornis,GH3Br,4_godfather
9924975692,23-02-2016 10:16,92.94133967,26.95594887,Buceros bicornis,GH3Br,4_godfather
9924975693,23-02-2016 10:30,92.94231303,26.95572093,Buceros bicornis,GH3Br,4_godfather
9924975694,23-02-2016 10:45,92.9425009,26.95637097,Buceros bicornis,GH3Br,4_godfather
9924975695,23-02-2016 11:00,92.9379595,26.95385047,Buceros bicornis,GH3Br,4_godfather
9924975696,23-02-2016 11:15,92.9376591,26.95588673,Buceros bicornis,GH3Br,4_godfather
9924975697,23-02-2016 11:30,92.9390551,26.95799563,Buceros bicornis,GH3Br,4_godfather
9924975698,23-02-2016 11:45,92.9405819,26.95896187,Buceros bicornis,GH3Br,4_godfather
9924975699,23-02-2016 12:00,92.94383793,26.96042733,Buceros bicornis,GH3Br,4_godfather
9924975700,23-02-2016 12:15,92.9444498,26.96027263,Buceros bicornis,GH3Br,4_godfather
9924975701,23-02-2016 12:46,92.9444201,26.96020957,Buceros bicornis,GH3Br,4_godfather
9924975702,23-02-2016 13:00,92.94427523,26.9602678,Buceros bicornis,GH3Br,4_godfather
9924975703,23-02-2016 13:15,92.94421297,26.9602946,Buceros bicornis,GH3Br,4_godfather
9924975704,23-02-2016 13:30,92.9441947,26.9602775,Buceros bicornis,GH3Br,4_godfather
9924975705,23-02-2016 23:15,92.94416607,26.96026973,Buceros bicornis,GH3Br,4_godfather
9924975706,23-02-2016 23:30,92.94416537,26.96022637,Buceros bicornis,GH3Br,4_godfather
9924975707,23-02-2016 23:45,92.9442028,26.96050553,Buceros bicornis,GH3Br,4_godfather
9924975708,24-02-2016 00:00,92.94348527,26.95367607,Buceros bicornis,GH3Br,4_godfather
9924975709,24-02-2016 00:15,92.94260823,26.95558483,Buceros bicornis,GH3Br,4_godfather
9924975710,24-02-2016 00:30,92.94186787,26.95551717,Buceros bicornis,GH3Br,4_godfather
9924975711,24-02-2016 00:46,92.94212167,26.95545163,Buceros bicornis,GH3Br,4_godfather
9924975712,24-02-2016 01:00,92.94197963,26.9555538,Buceros bicornis,GH3Br,4_godfather
9924975713,24-02-2016 01:15,92.94237723,26.95520953,Buceros bicornis,GH3Br,4_godfather
9924975714,24-02-2016 01:30,92.9419234,26.95562183,Buceros bicornis,GH3Br,4_godfather
9924975715,24-02-2016 01:45,92.94191213,26.95388543,Buceros bicornis,GH3Br,4_godfather
9924975716,24-02-2016 02:00,92.942589,26.95565497,Buceros bicornis,GH3Br,4_godfather
9924975717,24-02-2016 02:15,92.94266627,26.95570587,Buceros bicornis,GH3Br,4_godfather
9924975718,24-02-2016 02:30,92.94268207,26.95570103,Buceros bicornis,GH3Br,4_godfather
9924975719,24-02-2016 02:45,92.94205073,26.95410017,Buceros bicornis,GH3Br,4_godfather
9924975720,24-02-2016 03:00,92.93750837,26.95624333,Buceros bicornis,GH3Br,4_godfather
9924975721,24-02-2016 03:15,92.9387181,26.95832503,Buceros bicornis,GH3Br,4_godfather
9924975722,24-02-2016 03:30,92.9350248,26.95762553,Buceros bicornis,GH3Br,4_godfather
9924975723,24-02-2016 03:45,92.93846253,26.95539487,Buceros bicornis,GH3Br,4_godfather
9924975724,24-02-2016 04:00,92.93830103,26.95533577,Buceros bicornis,GH3Br,4_godfather
9924975725,24-02-2016 04:15,92.94072203,26.95319487,Buceros bicornis,GH3Br,4_godfather
9924975726,24-02-2016 04:30,92.94068577,26.95321813,Buceros bicornis,GH3Br,4_godfather
9924975727,24-02-2016 04:45,92.94057853,26.95326127,Buceros bicornis,GH3Br,4_godfather
9924975728,24-02-2016 05:00,92.9402627,26.9530089,Buceros bicornis,GH3Br,4_godfather
9924975729,24-02-2016 05:15,92.94060983,26.95322437,Buceros bicornis,GH3Br,4_godfather
9924975730,24-02-2016 05:30,92.9420286,26.953554,Buceros bicornis,GH3Br,4_godfather
9924975731,24-02-2016 05:45,92.94298347,26.95306943,Buceros bicornis,GH3Br,4_godfather
9924975732,24-02-2016 06:00,92.94389507,26.9520899,Buceros bicornis,GH3Br,4_godfather
9924975733,24-02-2016 06:15,92.9439317,26.95231283,Buceros bicornis,GH3Br,4_godfather
9924975734,24-02-2016 06:30,92.9419685,26.9527158,Buceros bicornis,GH3Br,4_godfather
9924975735,24-02-2016 06:45,92.9419948,26.95425187,Buceros bicornis,GH3Br,4_godfather
9924975736,24-02-2016 07:00,92.9421793,26.95421553,Buceros bicornis,GH3Br,4_godfather
9924975737,24-02-2016 07:16,92.9418406,26.9554165,Buceros bicornis,GH3Br,4_godfather
9924975738,24-02-2016 07:30,92.9417857,26.9550902,Buceros bicornis,GH3Br,4_godfather
9924975739,24-02-2016 07:46,92.9418895,26.95528683,Buceros bicornis,GH3Br,4_godfather
9924975740,24-02-2016 08:00,92.94158417,26.9551847,Buceros bicornis,GH3Br,4_godfather
9924975741,24-02-2016 08:15,92.9417476,26.95516487,Buceros bicornis,GH3Br,4_godfather
9924975742,24-02-2016 08:30,92.9418253,26.95607987,Buceros bicornis,GH3Br,4_godfather
9924975743,24-02-2016 08:46,92.9439023,26.95854127,Buceros bicornis,GH3Br,4_godfather
9924975744,24-02-2016 09:00,92.94393433,26.95879567,Buceros bicornis,GH3Br,4_godfather
9924975745,24-02-2016 09:16,92.94369017,26.95891177,Buceros bicornis,GH3Br,4_godfather
9924975746,24-02-2016 09:30,92.9440737,26.95853703,Buceros bicornis,GH3Br,4_godfather
9924975747,24-02-2016 09:45,92.9439879,26.95849193,Buceros bicornis,GH3Br,4_godfather
9924975748,24-02-2016 10:00,92.94409293,26.95847937,Buceros bicornis,GH3Br,4_godfather
9924975749,24-02-2016 10:15,92.94424133,26.95853033,Buceros bicornis,GH3Br,4_godfather
9924975750,24-02-2016 10:30,92.9443638,26.95851987,Buceros bicornis,GH3Br,4_godfather
9924975751,24-02-2016 10:45,92.94410467,26.9584826,Buceros bicornis,GH3Br,4_godfather
9924975752,24-02-2016 11:00,92.94422743,26.9585823,Buceros bicornis,GH3Br,4_godfather
9924975753,24-02-2016 11:15,92.94395097,26.95827143,Buceros bicornis,GH3Br,4_godfather
9924975754,24-02-2016 11:30,92.94418973,26.9583888,Buceros bicornis,GH3Br,4_godfather
9924975755,24-02-2016 11:45,92.94188333,26.9568388,Buceros bicornis,GH3Br,4_godfather
9924975756,24-02-2016 12:00,92.94004337,26.95605967,Buceros bicornis,GH3Br,4_godfather
9924975757,24-02-2016 12:15,92.93999107,26.95566497,Buceros bicornis,GH3Br,4_godfather
9924975758,24-02-2016 12:30,92.93999023,26.95559547,Buceros bicornis,GH3Br,4_godfather
9924975759,24-02-2016 12:45,92.94004737,26.95604687,Buceros bicornis,GH3Br,4_godfather
9924975760,24-02-2016 13:00,92.94006497,26.95573407,Buceros bicornis,GH3Br,4_godfather
9924975761,24-02-2016 13:15,92.94008477,26.95568757,Buceros bicornis,GH3Br,4_godfather
9924975762,24-02-2016 13:30,92.94000937,26.95564417,Buceros bicornis,GH3Br,4_godfather
9924975763,24-02-2016 23:01,92.9399808,26.9557856,Buceros bicornis,GH3Br,4_godfather
9924975764,24-02-2016 23:15,92.94006777,26.95562787,Buceros bicornis,GH3Br,4_godfather
9924975765,24-02-2016 23:30,92.9400411,26.95562603,Buceros bicornis,GH3Br,4_godfather
9924975766,24-02-2016 23:45,92.94050403,26.95491127,Buceros bicornis,GH3Br,4_godfather
9924975767,25-02-2016 00:00,92.9439042,26.95370647,Buceros bicornis,GH3Br,4_godfather
9924975768,25-02-2016 00:15,92.942693,26.95567093,Buceros bicornis,GH3Br,4_godfather
9924975769,25-02-2016 00:30,92.94202153,26.95530397,Buceros bicornis,GH3Br,4_godfather
9924975770,25-02-2016 00:45,92.94271537,26.95557903,Buceros bicornis,GH3Br,4_godfather
9924975771,25-02-2016 01:00,92.94268117,26.95581607,Buceros bicornis,GH3Br,4_godfather
9924975772,25-02-2016 01:15,92.94194547,26.95559823,Buceros bicornis,GH3Br,4_godfather
9924975773,25-02-2016 01:30,92.9420296,26.9555037,Buceros bicornis,GH3Br,4_godfather
9924975774,25-02-2016 01:45,92.94184117,26.95560623,Buceros bicornis,GH3Br,4_godfather
9924975775,25-02-2016 02:00,92.94185817,26.95556677,Buceros bicornis,GH3Br,4_godfather
9924975776,25-02-2016 02:15,92.9419233,26.9555673,Buceros bicornis,GH3Br,4_godfather
9924975777,25-02-2016 02:30,92.94195383,26.95559013,Buceros bicornis,GH3Br,4_godfather
9924975778,25-02-2016 02:45,92.93844223,26.95537867,Buceros bicornis,GH3Br,4_godfather
9924975779,25-02-2016 03:00,92.9383782,26.95538557,Buceros bicornis,GH3Br,4_godfather
9924975780,25-02-2016 03:15,92.93848557,26.95533967,Buceros bicornis,GH3Br,4_godfather
9924975781,25-02-2016 03:30,92.93870453,26.95523147,Buceros bicornis,GH3Br,4_godfather
9924975782,25-02-2016 03:45,92.94094443,26.95667603,Buceros bicornis,GH3Br,4_godfather
9924975783,25-02-2016 04:00,92.94410673,26.9582067,Buceros bicornis,GH3Br,4_godfather
9924975784,25-02-2016 04:15,92.94410567,26.9578457,Buceros bicornis,GH3Br,4_godfather
9924975785,25-02-2016 04:30,92.94360053,26.9596822,Buceros bicornis,GH3Br,4_godfather
9924975786,25-02-2016 04:45,92.94337847,26.9604225,Buceros bicornis,GH3Br,4_godfather
9924975787,25-02-2016 05:00,92.9429159,26.96036053,Buceros bicornis,GH3Br,4_godfather
9924975788,25-02-2016 05:15,92.9432206,26.95995503,Buceros bicornis,GH3Br,4_godfather
9924975789,25-02-2016 05:30,92.9437371,26.95850867,Buceros bicornis,GH3Br,4_godfather
9924975790,25-02-2016 05:45,92.94421177,26.95839763,Buceros bicornis,GH3Br,4_godfather
9924975791,25-02-2016 06:00,92.94400137,26.95840727,Buceros bicornis,GH3Br,4_godfather
9924975792,25-02-2016 06:15,92.9442141,26.95853967,Buceros bicornis,GH3Br,4_godfather
9924975793,25-02-2016 06:31,92.94433267,26.9586621,Buceros bicornis,GH3Br,4_godfather
9924975794,25-02-2016 06:45,92.94406997,26.95845957,Buceros bicornis,GH3Br,4_godfather
9924975795,25-02-2016 07:00,92.94377623,26.95822827,Buceros bicornis,GH3Br,4_godfather
9924975796,25-02-2016 07:15,92.94431083,26.95850153,Buceros bicornis,GH3Br,4_godfather
9924975797,25-02-2016 07:30,92.944559,26.95871493,Buceros bicornis,GH3Br,4_godfather
9924975798,25-02-2016 07:45,92.9442292,26.95742563,Buceros bicornis,GH3Br,4_godfather
9924975799,25-02-2016 08:00,92.94437253,26.9584123,Buceros bicornis,GH3Br,4_godfather
9924975800,25-02-2016 08:15,92.94370993,26.95747313,Buceros bicornis,GH3Br,4_godfather
9924975801,25-02-2016 08:30,92.9432705,26.95728663,Buceros bicornis,GH3Br,4_godfather
9924975802,25-02-2016 08:45,92.9432997,26.9573179,Buceros bicornis,GH3Br,4_godfather
9924975803,25-02-2016 09:00,92.94324437,26.95758143,Buceros bicornis,GH3Br,4_godfather
9924975804,25-02-2016 09:15,92.94206933,26.95419527,Buceros bicornis,GH3Br,4_godfather
9924975805,25-02-2016 09:30,92.9420523,26.95401513,Buceros bicornis,GH3Br,4_godfather
9924975806,25-02-2016 09:45,92.94392887,26.95375657,Buceros bicornis,GH3Br,4_godfather
9924975807,25-02-2016 10:01,92.93987793,26.95373293,Buceros bicornis,GH3Br,4_godfather
9924975808,25-02-2016 10:15,92.9392117,26.95410643,Buceros bicornis,GH3Br,4_godfather
9924975809,25-02-2016 10:30,92.9382589,26.9555267,Buceros bicornis,GH3Br,4_godfather
9924975810,25-02-2016 10:45,92.9382486,26.95547533,Buceros bicornis,GH3Br,4_godfather
9924975811,25-02-2016 11:00,92.9384099,26.95547817,Buceros bicornis,GH3Br,4_godfather
9924975812,25-02-2016 11:15,92.93822853,26.9555416,Buceros bicornis,GH3Br,4_godfather
9924975813,25-02-2016 11:30,92.93878247,26.9553577,Buceros bicornis,GH3Br,4_godfather
9924975814,25-02-2016 11:45,92.93983263,26.95508543,Buceros bicornis,GH3Br,4_godfather
9924975815,25-02-2016 12:00,92.94034797,26.95539367,Buceros bicornis,GH3Br,4_godfather
9924975816,25-02-2016 12:15,92.9404832,26.95518013,Buceros bicornis,GH3Br,4_godfather
9924975817,25-02-2016 12:30,92.94064267,26.95524017,Buceros bicornis,GH3Br,4_godfather
9924975818,25-02-2016 13:01,92.94050207,26.95505247,Buceros bicornis,GH3Br,4_godfather
9924975819,25-02-2016 13:16,92.940602,26.95508873,Buceros bicornis,GH3Br,4_godfather
9924975820,25-02-2016 13:30,92.9404433,26.95560167,Buceros bicornis,GH3Br,4_godfather
9924975821,25-02-2016 22:30,92.94049277,26.9551069,Buceros bicornis,GH3Br,4_godfather
9924975822,25-02-2016 22:46,92.94087417,26.95522843,Buceros bicornis,GH3Br,4_godfather
9924975823,25-02-2016 23:00,92.94055333,26.95515357,Buceros bicornis,GH3Br,4_godfather
9924975824,25-02-2016 23:15,92.9405498,26.95519503,Buceros bicornis,GH3Br,4_godfather
9924975825,25-02-2016 23:30,92.94064117,26.9551734,Buceros bicornis,GH3Br,4_godfather
9924975826,25-02-2016 23:45,92.94312397,26.9559778,Buceros bicornis,GH3Br,4_godfather
9924975827,26-02-2016 00:00,92.94266073,26.95574083,Buceros bicornis,GH3Br,4_godfather
9924975828,26-02-2016 00:15,92.9429297,26.95565543,Buceros bicornis,GH3Br,4_godfather
9924975829,26-02-2016 00:30,92.9420321,26.95537023,Buceros bicornis,GH3Br,4_godfather
9924975830,26-02-2016 00:45,92.94195973,26.95533347,Buceros bicornis,GH3Br,4_godfather
9924975831,26-02-2016 01:00,92.94193947,26.95533543,Buceros bicornis,GH3Br,4_godfather
9924975832,26-02-2016 01:15,92.94192913,26.95535057,Buceros bicornis,GH3Br,4_godfather
9924975833,26-02-2016 01:30,92.94183057,26.9556338,Buceros bicornis,GH3Br,4_godfather
9924975834,26-02-2016 01:45,92.94204753,26.95426843,Buceros bicornis,GH3Br,4_godfather
9924975835,26-02-2016 02:01,92.9423316,26.9558495,Buceros bicornis,GH3Br,4_godfather
9924975836,26-02-2016 02:16,92.93856295,26.95548215,Buceros bicornis,GH3Br,4_godfather
9924975837,26-02-2016 02:30,92.93847633,26.95547437,Buceros bicornis,GH3Br,4_godfather
9924975838,26-02-2016 02:46,92.94044633,26.9555193,Buceros bicornis,GH3Br,4_godfather
9924975839,26-02-2016 03:00,92.94129333,26.95547773,Buceros bicornis,GH3Br,4_godfather
9924975840,26-02-2016 03:15,92.94150173,26.95726693,Buceros bicornis,GH3Br,4_godfather
9924975841,26-02-2016 03:30,92.9413988,26.9572498,Buceros bicornis,GH3Br,4_godfather
9924975842,26-02-2016 03:45,92.941447,26.9572947,Buceros bicornis,GH3Br,4_godfather
9924975843,26-02-2016 04:00,92.94204687,26.95621543,Buceros bicornis,GH3Br,4_godfather
9924975844,26-02-2016 04:15,92.9420298,26.9562347,Buceros bicornis,GH3Br,4_godfather
9924975845,26-02-2016 04:30,92.94199793,26.95622443,Buceros bicornis,GH3Br,4_godfather
9924975846,26-02-2016 04:45,92.94125443,26.95776747,Buceros bicornis,GH3Br,4_godfather
9924975847,26-02-2016 05:00,92.9412651,26.957825,Buceros bicornis,GH3Br,4_godfather
9924975848,26-02-2016 05:15,92.94242137,26.95288607,Buceros bicornis,GH3Br,4_godfather
9924975849,26-02-2016 05:30,92.94173443,26.95260407,Buceros bicornis,GH3Br,4_godfather
9924975850,26-02-2016 05:45,92.94206253,26.9527027,Buceros bicornis,GH3Br,4_godfather
9924975851,26-02-2016 06:00,92.9420666,26.9526564,Buceros bicornis,GH3Br,4_godfather
9924975852,26-02-2016 06:15,92.94203263,26.95283717,Buceros bicornis,GH3Br,4_godfather
9924975853,26-02-2016 06:30,92.9420583,26.95273437,Buceros bicornis,GH3Br,4_godfather
9924975854,26-02-2016 06:45,92.94198323,26.95278893,Buceros bicornis,GH3Br,4_godfather
9924975855,26-02-2016 07:00,92.94059027,26.953196,Buceros bicornis,GH3Br,4_godfather
9924975856,26-02-2016 07:16,92.94091345,26.953234,Buceros bicornis,GH3Br,4_godfather
9924975857,26-02-2016 07:30,92.94041343,26.95324137,Buceros bicornis,GH3Br,4_godfather
9924975858,26-02-2016 07:45,92.94068207,26.95315703,Buceros bicornis,GH3Br,4_godfather
9924975859,26-02-2016 08:00,92.9402255,26.9536215,Buceros bicornis,GH3Br,4_godfather
9924975860,26-02-2016 08:15,92.9384733,26.95550337,Buceros bicornis,GH3Br,4_godfather
9924975861,26-02-2016 08:30,92.93853333,26.95542197,Buceros bicornis,GH3Br,4_godfather
9924975862,26-02-2016 08:45,92.93817493,26.95557577,Buceros bicornis,GH3Br,4_godfather
9924975863,26-02-2016 09:00,92.9376538,26.95699857,Buceros bicornis,GH3Br,4_godfather
9924975864,26-02-2016 09:15,92.94232103,26.95367653,Buceros bicornis,GH3Br,4_godfather
9924975865,26-02-2016 09:30,92.94345853,26.95221087,Buceros bicornis,GH3Br,4_godfather
9924975866,26-02-2016 09:45,92.94214417,26.95447367,Buceros bicornis,GH3Br,4_godfather
9924975867,26-02-2016 10:00,92.94258837,26.95582233,Buceros bicornis,GH3Br,4_godfather
9924975868,26-02-2016 10:15,92.94261273,26.95579183,Buceros bicornis,GH3Br,4_godfather
9924975869,26-02-2016 10:30,92.9398565,26.95653817,Buceros bicornis,GH3Br,4_godfather
9924975870,26-02-2016 10:45,92.9394719,26.95709477,Buceros bicornis,GH3Br,4_godfather
9924975871,26-02-2016 11:00,92.9393036,26.9579451,Buceros bicornis,GH3Br,4_godfather
9924975872,26-02-2016 11:15,92.9378843,26.95807883,Buceros bicornis,GH3Br,4_godfather
9924975873,26-02-2016 11:30,92.93792483,26.95813793,Buceros bicornis,GH3Br,4_godfather
9924975874,26-02-2016 11:45,92.939,26.95712563,Buceros bicornis,GH3Br,4_godfather
9924975875,26-02-2016 12:00,92.94195633,26.95416567,Buceros bicornis,GH3Br,4_godfather
9924975876,26-02-2016 12:15,92.94060933,26.95527383,Buceros bicornis,GH3Br,4_godfather
9924975877,26-02-2016 12:31,92.94058337,26.955224,Buceros bicornis,GH3Br,4_godfather
9924975878,26-02-2016 12:46,92.94053703,26.9552361,Buceros bicornis,GH3Br,4_godfather
9924975879,26-02-2016 13:01,92.94052103,26.9552843,Buceros bicornis,GH3Br,4_godfather
9924975880,26-02-2016 13:16,92.94049497,26.95524543,Buceros bicornis,GH3Br,4_godfather
9924975881,26-02-2016 13:31,92.94030093,26.95516363,Buceros bicornis,GH3Br,4_godfather
9924975882,26-02-2016 22:00,92.94059057,26.9552269,Buceros bicornis,GH3Br,4_godfather
9924975883,26-02-2016 22:15,92.9405972,26.95526725,Buceros bicornis,GH3Br,4_godfather
9924975884,26-02-2016 22:31,92.94051857,26.9550718,Buceros bicornis,GH3Br,4_godfather
9924975885,26-02-2016 22:46,92.9405987,26.95524107,Buceros bicornis,GH3Br,4_godfather
9924975886,26-02-2016 23:15,92.9406301,26.95527343,Buceros bicornis,GH3Br,4_godfather
9924975887,26-02-2016 23:31,92.9405783,26.95520007,Buceros bicornis,GH3Br,4_godfather
9924975888,26-02-2016 23:45,92.9406983,26.9550431,Buceros bicornis,GH3Br,4_godfather
9924975889,27-02-2016 00:01,92.9385489,26.9553898,Buceros bicornis,GH3Br,4_godfather
9924975890,27-02-2016 00:15,92.93840977,26.9553147,Buceros bicornis,GH3Br,4_godfather
9924975891,27-02-2016 00:31,92.9425868,26.9557247,Buceros bicornis,GH3Br,4_godfather
9924975892,27-02-2016 01:00,92.94200167,26.95552773,Buceros bicornis,GH3Br,4_godfather
9924975893,27-02-2016 01:16,92.9419404,26.9564104,Buceros bicornis,GH3Br,4_godfather
9924975894,27-02-2016 01:30,92.9416822,26.9544491,Buceros bicornis,GH3Br,4_godfather
9924975895,27-02-2016 01:45,92.94058747,26.9552263,Buceros bicornis,GH3Br,4_godfather
9924975896,27-02-2016 02:00,92.9421077,26.95415543,Buceros bicornis,GH3Br,4_godfather
9924975897,27-02-2016 02:15,92.9419512,26.95420363,Buceros bicornis,GH3Br,4_godfather
9924975898,27-02-2016 02:30,92.94352853,26.953491,Buceros bicornis,GH3Br,4_godfather
9924975899,27-02-2016 02:45,92.94411813,26.9538017,Buceros bicornis,GH3Br,4_godfather
9924975900,27-02-2016 03:00,92.94411123,26.95355537,Buceros bicornis,GH3Br,4_godfather
9924975901,27-02-2016 03:15,92.94406533,26.9535326,Buceros bicornis,GH3Br,4_godfather
9924975902,27-02-2016 03:30,92.94205013,26.95235517,Buceros bicornis,GH3Br,4_godfather
9924975903,27-02-2016 03:45,92.94191873,26.95251687,Buceros bicornis,GH3Br,4_godfather
9924975904,27-02-2016 04:00,92.94183283,26.95363467,Buceros bicornis,GH3Br,4_godfather
9924975905,27-02-2016 04:15,92.9428601,26.95518037,Buceros bicornis,GH3Br,4_godfather
9924975906,27-02-2016 04:30,92.94124263,26.95780023,Buceros bicornis,GH3Br,4_godfather
9924975907,27-02-2016 04:45,92.9400312,26.9584977,Buceros bicornis,GH3Br,4_godfather
9924975908,27-02-2016 05:00,92.94016683,26.95851387,Buceros bicornis,GH3Br,4_godfather
9924975909,27-02-2016 05:15,92.94161333,26.95744607,Buceros bicornis,GH3Br,4_godfather
9924975910,27-02-2016 05:30,92.94144807,26.95735307,Buceros bicornis,GH3Br,4_godfather
9924975911,27-02-2016 05:45,92.94149263,26.95734807,Buceros bicornis,GH3Br,4_godfather
9924975912,27-02-2016 06:00,92.9410813,26.95708957,Buceros bicornis,GH3Br,4_godfather
9924975913,27-02-2016 06:15,92.94146873,26.95758593,Buceros bicornis,GH3Br,4_godfather
9924975914,27-02-2016 06:30,92.94141147,26.95737903,Buceros bicornis,GH3Br,4_godfather
9924975915,27-02-2016 06:45,92.94178753,26.95725837,Buceros bicornis,GH3Br,4_godfather
9924975916,27-02-2016 07:00,92.94180123,26.9575905,Buceros bicornis,GH3Br,4_godfather
9924975917,27-02-2016 07:15,92.94145103,26.95732883,Buceros bicornis,GH3Br,4_godfather
9924975918,27-02-2016 07:30,92.94155177,26.9571771,Buceros bicornis,GH3Br,4_godfather
9924975919,27-02-2016 07:45,92.94200965,26.95742525,Buceros bicornis,GH3Br,4_godfather
9924975920,27-02-2016 08:10,92.94207947,26.95757387,Buceros bicornis,GH3Br,4_godfather
9924975921,27-02-2016 08:42,92.93849768,26.95541095,Buceros bicornis,GH3Br,4_godfather
9924975922,27-02-2016 09:00,92.93944287,26.9539757,Buceros bicornis,GH3Br,4_godfather
9924975923,27-02-2016 09:15,92.9410643,26.95451113,Buceros bicornis,GH3Br,4_godfather
9924975924,27-02-2016 09:31,92.94245673,26.95558583,Buceros bicornis,GH3Br,4_godfather
9924975925,27-02-2016 09:45,92.94175263,26.9556534,Buceros bicornis,GH3Br,4_godfather
9924975926,27-02-2016 10:00,92.94171077,26.95564493,Buceros bicornis,GH3Br,4_godfather
9924975927,27-02-2016 10:15,92.9426334,26.9562254,Buceros bicornis,GH3Br,4_godfather
9924975928,27-02-2016 10:30,92.94264807,26.95571457,Buceros bicornis,GH3Br,4_godfather
9924975929,27-02-2016 10:45,92.94258673,26.95580233,Buceros bicornis,GH3Br,4_godfather
9924975930,27-02-2016 11:00,92.9429488,26.95563803,Buceros bicornis,GH3Br,4_godfather
9924975931,27-02-2016 11:15,92.941967,26.95394777,Buceros bicornis,GH3Br,4_godfather
9924975932,27-02-2016 11:30,92.94180017,26.95428807,Buceros bicornis,GH3Br,4_godfather
9924975933,27-02-2016 11:45,92.94062447,26.95513297,Buceros bicornis,GH3Br,4_godfather
9924975934,27-02-2016 12:00,92.94040097,26.95531493,Buceros bicornis,GH3Br,4_godfather
9924975935,27-02-2016 12:15,92.9404182,26.9552892,Buceros bicornis,GH3Br,4_godfather
9924975936,27-02-2016 12:30,92.9405361,26.9552966,Buceros bicornis,GH3Br,4_godfather
9924975937,27-02-2016 12:45,92.94078497,26.95519867,Buceros bicornis,GH3Br,4_godfather
9924975938,27-02-2016 13:00,92.9405937,26.95518337,Buceros bicornis,GH3Br,4_godfather
9924975939,27-02-2016 13:15,92.94059583,26.95532167,Buceros bicornis,GH3Br,4_godfather
9924975940,27-02-2016 13:30,92.9404256,26.95499187,Buceros bicornis,GH3Br,4_godfather
9924975941,27-02-2016 22:15,92.94059307,26.95516953,Buceros bicornis,GH3Br,4_godfather
9924975942,27-02-2016 22:30,92.94060187,26.95520157,Buceros bicornis,GH3Br,4_godfather
9924975943,27-02-2016 22:45,92.94056233,26.95514713,Buceros bicornis,GH3Br,4_godfather
9924975944,27-02-2016 23:00,92.94057957,26.95514123,Buceros bicornis,GH3Br,4_godfather
9924975945,27-02-2016 23:15,92.94059487,26.95512443,Buceros bicornis,GH3Br,4_godfather
9924975946,27-02-2016 23:30,92.9405512,26.95518797,Buceros bicornis,GH3Br,4_godfather
9924975947,27-02-2016 23:45,92.9406462,26.95521003,Buceros bicornis,GH3Br,4_godfather
9924975948,28-02-2016 00:00,92.94385633,26.95859167,Buceros bicornis,GH3Br,4_godfather
9924975949,28-02-2016 00:15,92.9434684,26.96101697,Buceros bicornis,GH3Br,4_godfather
